data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-05-16 00:00:00+00:00,8.0,4.699999809265137,4.70014025639247,0.999,15.696490874614632,1e-06,-1.1608669624390833,5.861008790177445,3.9619360655190015,-0.2930049711155582,0,0.6132901310920715
2022-05-17 00:00:00+00:00,8.029999732971191,4.5,4.870559424705383,0.999,17.558535924402328,1e-06,-0.9904503423977464,5.861008803157188,4.190344071447731,-0.2363649202810101,0,0.6386845707893372
2022-05-18 00:00:00+00:00,8.0,4.0,5.191608614874837,0.999,12.814414469778574,1e-06,-0.6694027195528459,5.861008836813069,3.579785326283786,-0.1869952129916572,0,0.6589320302009583
2022-05-19 00:00:00+00:00,8.0,4.25,5.016084153304514,0.999,18.2954111017006,1e-06,-0.8449237074966549,5.861008823826444,4.277366083752794,-0.1975336435910933,0,0.6737971901893616
2022-05-20 00:00:00+00:00,8.0,4.099999904632568,5.121398897203976,0.999,16.80707958245086,1e-06,-0.739610556579745,5.861008832214647,4.099698781025155,-0.1804060727590334,0,0.6889895796775818
2022-05-23 00:00:00+00:00,8.0,4.0,5.191608614874837,0.999,18.707503536488325,1e-06,-0.6694005937031755,5.861008837229783,4.32526936146624,-0.1547650649614693,0,0.7002668976783752
2022-05-24 00:00:00+00:00,8.0,4.300000190734863,4.980979127075913,0.999,19.11039379130185,1e-06,-0.8800285895489679,5.861008822286539,4.371595395740959,-0.2013060473085726,0,0.7107239961624146
2022-05-25 00:00:00+00:00,8.0,4.349999904632568,4.9458744356336535,0.999,14.654779429195376,1e-06,-0.9151341377781635,5.861008818965377,3.8282153729634336,-0.239049804836282,0,0.7203570008277893
2022-05-26 00:00:00+00:00,8.0,4.349999904632568,4.9458744356336535,0.999,19.876067090475185,1e-06,-0.9151343786639988,5.861008818903042,4.458309276312867,-0.2052648934711945,0,0.7317811846733093
2022-05-27 00:00:00+00:00,8.0,4.400000095367432,4.910769409405052,0.999,9.41680360508404,1e-06,-0.9502390218156228,5.861008813721985,3.0687553042385245,-0.3096496551885923,0,0.7421969175338745
